family,replicate,n_trades,mean_r
rotation,672,2039,-0.173557
rotation,673,2039,-0.189901
rotation,674,2038,-0.165767
rotation,675,2037,-0.184968
rotation,676,2038,-0.094777
rotation,677,2038,-0.172623
rotation,678,2039,-0.197126
rotation,679,2039,-0.141013
rotation,680,2038,-0.100422
rotation,681,2038,-0.166909
rotation,682,2039,-0.110870
rotation,683,2039,-0.131327
rotation,684,2039,-0.121300
rotation,685,2039,-0.193819
rotation,686,2039,-0.194315
rotation,687,2039,-0.134544
rotation,688,2039,-0.119801
rotation,689,2039,-0.145903
rotation,690,2039,-0.140880
rotation,691,2039,-0.187466
rotation,692,2038,-0.124523
rotation,693,2039,-0.154123
rotation,694,2037,-0.154181
rotation,695,2038,-0.183631
rotation,696,2039,-0.138636
rotation,697,2038,-0.095440
rotation,698,2039,-0.167553
rotation,699,2038,-0.136926
rotation,700,2037,-0.177278
rotation,701,2037,-0.141751
rotation,702,2037,-0.165088
rotation,703,2039,-0.160068
rotation,704,2038,-0.145705
rotation,705,2039,-0.189039
rotation,706,2039,-0.201641
rotation,707,2036,-0.131823
rotation,708,2038,-0.184403
rotation,709,2037,-0.123599
rotation,710,2038,-0.193607
rotation,711,2039,-0.189897
rotation,712,2040,-0.212168
rotation,713,2039,-0.180650
rotation,714,2039,-0.156760
rotation,715,2039,-0.128080
rotation,716,2039,-0.119154
rotation,717,2038,-0.141166
rotation,718,2039,-0.183303
rotation,719,2037,-0.174130
rotation,720,2039,-0.202784
rotation,721,2039,-0.112997
rotation,722,2039,-0.155180
rotation,723,2038,-0.133063
rotation,724,2038,-0.142446
rotation,725,2035,-0.151368
rotation,726,2038,-0.134101
rotation,727,2039,-0.149878
rotation,728,2037,-0.201700
rotation,729,2038,-0.119443
rotation,730,2039,-0.135596
rotation,731,2039,-0.185354
rotation,732,2039,-0.156757
rotation,733,2039,-0.122561
rotation,734,2039,-0.186817
rotation,735,2039,-0.138397
rotation,736,2039,-0.150267
rotation,737,2038,-0.178578
rotation,738,2039,-0.197136
rotation,739,2038,-0.116612
rotation,740,2038,-0.164652
rotation,741,2039,-0.174317
rotation,742,2039,-0.169264
rotation,743,2037,-0.198913
rotation,744,2038,-0.124652
rotation,745,2038,-0.162521
rotation,746,2039,-0.156823
rotation,747,2037,-0.119002
rotation,748,2039,-0.222592
rotation,749,2039,-0.174070
rotation,750,2039,-0.196237
rotation,751,2037,-0.157937
rotation,752,2037,-0.161485
rotation,753,2035,-0.135123
rotation,754,2038,-0.164187
rotation,755,2039,-0.200833
rotation,756,2038,-0.192731
rotation,757,2039,-0.144524
rotation,758,2039,-0.157825
rotation,759,2039,-0.182221
rotation,760,2039,-0.159395
rotation,761,2039,-0.178360
rotation,762,2040,-0.145115
rotation,763,2038,-0.154295
rotation,764,2039,-0.145504
rotation,765,2039,-0.200500
rotation,766,2039,-0.184411
rotation,767,2039,-0.171744
rotation,768,2039,-0.124909
rotation,769,2039,-0.243283
rotation,770,2037,-0.104617
rotation,771,2039,-0.174717
rotation,772,2038,-0.180892
rotation,773,2039,-0.113277
rotation,774,2039,-0.175433
rotation,775,2039,-0.164264
rotation,776,2039,-0.171938
rotation,777,2040,-0.127347
rotation,778,2037,-0.146030
rotation,779,2037,-0.119969
rotation,780,2039,-0.191735
rotation,781,2039,-0.201918
rotation,782,2040,-0.138392
rotation,783,2037,-0.166814
rotation,784,2038,-0.177391
rotation,785,2039,-0.183565
rotation,786,2036,-0.116458
rotation,787,2040,-0.173245
rotation,788,2039,-0.171944
rotation,789,2038,-0.160811
rotation,790,2039,-0.164327
rotation,791,2039,-0.132839
rotation,792,2038,-0.187335
rotation,793,2039,-0.128354
rotation,794,2038,-0.130404
rotation,795,2038,-0.157557
rotation,796,2040,-0.193632
rotation,797,2037,-0.151045
rotation,798,2038,-0.155661
rotation,799,2039,-0.133757
rotation,800,2038,-0.074283
rotation,801,2037,-0.149716
rotation,802,2037,-0.141183
rotation,803,2038,-0.172273
rotation,804,2039,-0.154985
rotation,805,2039,-0.161563
rotation,806,2039,-0.181376
rotation,807,2039,-0.169766
